#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
11550;1843.4643029251426;11.763465256260837;250.04699999999997;10.1
11600;1877.6485416775427;11.981600809109624;250.04699999999997;10.1
11650;1863.1187526913322;11.888883707048642;250.04699999999997;10.1
11700;1848.1396496030734;11.79329945382004;250.04699999999997;10.1
11750;1843.6127226925773;11.76441234852337;250.04699999999997;10.1
11800;1865.9825170885842;11.907157884061853;250.04699999999997;10.1
11850;1852.1678829526006;11.81900430906247;250.04699999999997;10.1
11900;1889.50705224931;12.057272020578507;250.04699999999997;10.1
11950;1876.4508752798256;11.97395829222672;250.04699999999997;10
12000;1892.746794591918;12.077945378031664;250.04699999999997;10
12050;1887.9846337023184;12.047557203939746;250.04699999999997;10
12100;1896.08283303287;12.099233217579965;250.04699999999997;10
12150;1894.0206194810185;12.086073875449117;250.04699999999997;10
12200;1884.584807859116;12.025862325921013;250.04699999999997;10
12250;1887.6061173070582;12.045141825210955;250.04699999999997;10
12300;1906.2537432123138;12.164135558423013;250.04699999999997;10
12350;1879.546022539173;11.993708963390015;250.04699999999997;10
12400;1905.3057981652712;12.15808655676454;250.04699999999997;10
12450;1892.6475009805447;12.077311768286304;250.04699999999997;10
12500;1900.0309950757985;12.124427123935723;250.04699999999997;10
12550;1916.7688320102934;12.231234162689587;250.04699999999997;10
12600;1903.0322605029332;12.143578718854537;250.04699999999997;10
12650;1890.7365456701978;12.065117631213042;250.04699999999997;10
12700;1942.2278304384765;12.393692444628606;250.04699999999997;10
12750;1912.1489306557041;12.20175377134931;250.04699999999997;10
12800;1919.2827511853202;12.2472759166989;250.04699999999997;10
12850;1923.6245056666994;12.27498140462827;250.04699999999997;9.99
12900;1922.3797970957257;12.2670387034837;250.04699999999997;9.99
12950;1931.1102052273625;12.322748951068384;250.04699999999997;9.99
13000;1925.2619992767634;12.285430535191185;250.04699999999997;9.99
13050;1923.7206288984364;12.27559478363163;250.04699999999997;9.99
13100;1948.2471583232682;12.432102819229533;250.04699999999997;9.98
13150;1918.5816430353343;12.242802024066341;250.04699999999997;9.98
13200;1935.9952020983771;12.353920962849648;250.04699999999997;9.98
13250;1927.8918067884538;12.302211792764405;250.04699999999997;9.98
13300;1918.223119984314;12.240514226332719;250.04699999999997;9.97
13350;1920.1335080377826;12.252704743641512;250.04699999999997;9.97
13400;1933.2264251125903;12.336252916973763;250.04699999999997;9.96
13450;1924.8480962583778;12.282789348286446;250.04699999999997;9.96
13500;1907.1014295796003;12.169544792067493;250.04699999999997;9.96
13550;1926.2963398712477;12.292030841813368;250.04699999999997;9.96
13600;1926.3089217438217;12.292111128923159;250.04699999999997;9.95
13650;1924.1778353671307;12.27851229735885;250.04699999999997;9.94
13700;1910.07057846975;12.188491445796842;250.04699999999997;9.94
13750;1929.1859581983817;12.310469997234582;250.04699999999997;9.93
13800;1928.3096507853093;12.304878127735876;250.04699999999997;9.93
13850;1926.1302415636299;12.290970939721593;250.04699999999997;9.91
13900;1928.3133697006522;12.304901858779301;250.04699999999997;9.91
13950;1932.441510283687;12.331244239396293;250.04699999999997;9.9
14000;1931.9030950240426;12.327808518297589;250.04699999999997;9.9
14050;1918.8165341746571;12.244300905141523;250.04699999999997;9.9
14100;1921.815837032973;12.26343997656852;250.04699999999997;9.9
14150;1895.3528363228615;12.094574982038466;250.04699999999997;9.89
14200;1914.0066147601096;12.213607975623624;250.04699999999997;9.89
14250;1911.572063666852;12.19807268310145;250.04699999999997;9.89
14300;1915.9327238991889;12.225898811904734;250.04699999999997;9.89
