#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
520;512.3976509452535;3.2696982277985116;246.68335229072392;12.6
525;525.038335013397;3.3503606239268375;246.68335229072392;12.6
530;540.9889167212453;3.452144050619555;246.68335229072392;12.6
535;556.3131611794072;3.549930710755037;246.68335229072392;12.6
540;568.6288995428478;3.628519572016765;246.68335229072392;12.6
545;578.0225000698216;3.688461765231416;246.68335229072392;12.6
550;590.8638491581623;3.770404639636154;246.68335229072392;12.6
555;599.1239351224986;3.823113679947385;246.68335229072392;12.6
560;609.976818339691;3.892367808954994;246.68335229072392;12.6
565;620.7557830664352;3.961150251262294;246.68335229072392;12.6
570;630.7132287900461;4.02469043841153;246.68335229072392;12.7
575;640.7452744642126;4.0887066607761415;246.68335229072392;12.7
580;646.5762240046457;4.125914960508909;246.68335229072392;12.7
585;650.7228772686026;4.152375473751783;246.68335229072392;12.7
590;663.5514163549049;4.234236605313075;246.68335229072392;12.7
595;675.8616750329833;4.312790499752679;246.68335229072392;12.7
600;692.176871003955;4.416900593259277;246.68335229072392;12.6
605;703.3819419485243;4.488402093202199;246.68335229072392;12.7
610;715.0877750461315;4.563099043243916;246.68335229072392;12.7
615;724.4792780526611;4.623027851817036;246.68335229072392;12.7
620;723.6920531405063;4.618004433197917;246.68335229072392;12.7
625;725.2742448081929;4.628100672480686;246.68335229072392;12.7
630;728.6869483860164;4.649877725556216;246.68335229072392;12.7
635;738.0059444137901;4.709343854529801;246.68335229072392;12.7
640;752.0044598337923;4.798670807875811;246.68335229072392;12.7
645;762.3672622294038;4.864797646212112;246.68335229072392;12.7
650;774.2883834993847;4.940868387399004;246.68335229072392;12.7
655;779.5424175401304;4.9743952893278625;246.68335229072392;12.7
660;782.8232360319902;4.9953307608093835;246.68335229072392;12.7
665;784.5766539349837;5.0065196243793695;246.68335229072392;12.7
670;792.913108839654;5.059715988136383;246.68335229072392;12.7
675;800.6595562170053;5.109147411591847;246.27484312059033;12.7
680;812.0301195153064;5.181704946929765;246.27484312059033;12.7
685;823.6167071059716;5.2556409707221095;246.27484312059033;12.7
690;831.3402055460797;5.30492595303114;246.27484312059033;12.7
695;847.4672928565744;5.407835692569175;246.27484312059033;12.8
700;855.3638623975826;5.458225071572555;246.27484312059033;12.8
705;861.6876614362768;5.498578329382439;246.27484312059033;12.8
710;869.7933167426918;5.5503019208970334;246.27484312059033;12.8
715;878.0428426892269;5.602943575904241;246.27484312059033;12.8
720;887.6523640501839;5.664263597387459;246.27484312059033;12.8
725;891.8656351986182;5.691149210898482;246.27484312059033;12.8
730;902.3096933128754;5.757794556060028;246.27484312059033;12.8
735;901.3950019868322;5.751957752159329;246.27484312059033;12.9
740;910.80136571249;5.811981389557108;246.27484312059033;12.9
745;909.9462616288133;5.806524822178582;246.27484312059033;12.9
750;914.659399272379;5.836600170440051;246.27484312059033;12.9
755;924.2522058766565;5.897813532163622;246.27484312059033;12.9
760;932.5537011501285;5.950786812454186;246.27484312059033;12.9
765;932.0013505289513;5.947262167398036;246.27484312059033;13
770;929.9010507872491;5.933859790688033;246.27484312059033;13
775;939.5833773757237;5.9956443949478295;246.27484312059033;13
780;955.2379991053214;6.09553924971872;246.27484312059033;13
785;962.5419322087621;6.14214691288857;246.27484312059033;13
790;961.2421860389726;6.133853007285942;246.27484312059033;13
795;958.526023540032;6.1165207035706235;246.27484312059033;13
800;957.7158765253109;6.111351015041796;246.27484312059033;12.9
805;962.0654977530761;6.139106702043448;246.27484312059033;13
810;965.1533292506588;6.158810690062834;246.27484312059033;13
815;983.1401639736761;6.273587800201924;246.27484312059033;13
820;991.451057711068;6.3266210537198555;246.27484312059033;13
825;994.5212514160326;6.346212491927274;246.27484312059033;13
830;999.9135274316513;6.380621539860153;246.27484312059033;13
835;999.188308586666;6.375993792703544;246.27484312059033;13
840;1004.8414955014581;6.412067758309378;246.27484312059033;13
845;1005.8163687534626;6.41828859351135;246.27484312059033;13
850;1022.9356338934426;6.52752959175977;246.27484312059033;13
855;1025.9560016042744;6.5468030816619756;246.27484312059033;13
860;1024.8663780917389;6.539850005157168;246.27484312059033;13
865;1031.8916104787986;6.58467923074684;246.27484312059033;13
870;1035.1716842782737;6.605609950217171;246.27484312059033;13
875;1037.8264536612019;6.622550493817559;246.27484312059033;13
880;1031.8049377147518;6.58412615681592;246.27484312059033;13
885;1041.139714321612;6.643692984400005;246.27484312059033;13
890;1042.5213675806729;6.652509553336746;246.27484312059033;13
895;1054.2940740998285;6.7276332342729575;246.27484312059033;13
900;1058.5393328320545;6.754722966100764;246.27484312059033;13
905;1058.5304831571123;6.754666494790988;246.27484312059033;13
910;1057.2314657026645;6.746377239247268;246.27484312059033;12.9
915;1060.1186796639563;6.764801051993278;246.27484312059033;12.9
920;1054.4589621846897;6.7286854137235474;246.27484312059033;13
925;1061.4426389653115;6.773249465785443;246.27484312059033;12.9
930;1069.691316815601;6.825885708943502;246.27484312059033;13
935;1086.241109878791;6.931492807159738;246.27484312059033;13
940;1081.5589660728003;6.901615235948192;246.27484312059033;13
945;1085.699679359491;6.928037845166518;246.27484312059033;13
950;1091.4174190769968;6.964523733395812;245.8371173805054;13
955;1103.2451650014054;7.03999863031727;245.8371173805054;13
960;1103.649628039255;7.042579579069918;245.8371173805054;13
965;1103.6940711990349;7.042863178576086;245.8371173805054;12.9
970;1109.7742772709087;7.081662027441183;245.8371173805054;12.9
975;1104.6187425232492;7.048763666575012;245.8371173805054;12.9
980;1104.7007144645875;7.049286743741405;245.8371173805054;12.9
985;1105.6998878298305;7.055662642178041;245.8371173805054;12.9
990;1115.2710689930275;7.116738008213605;245.8371173805054;12.9
995;1123.7861420871418;7.171074165598477;245.8371173805054;12.9
1000;1119.086791306739;7.141086793700614;245.8371173805054;12.9
1005;1139.3960357658464;7.270683602923623;245.8371173805054;12.9
1010;1147.3331216793829;7.321331523923065;245.8371173805054;12.9
1015;1165.320435681616;7.436111692425907;245.8371173805054;12.9
1020;1170.7669856582925;7.470867071911942;245.8371173805054;12.9
1025;1185.4106568356833;7.564310875974766;245.8371173805054;12.9
1030;1199.048033091002;7.6513333377124;245.8371173805054;13
1035;1215.469825387445;7.756123640848845;245.8371173805054;13
1040;1225.5849428213114;7.820669958511453;245.8371173805054;13
1045;1234.0466378206647;7.874665501021293;245.8371173805054;13
1050;1238.6391338870062;7.90397101446693;245.8371173805054;13
1055;1254.2572853442841;8.003633146108525;245.8371173805054;13
1060;1274.5750715026397;8.133284461395023;245.8371173805054;13
1065;1282.2220899869542;8.182081411849383;245.8371173805054;13
1070;1297.7886776696648;8.281414506107591;245.8371173805054;13
1075;1302.4154861029986;8.310938972714583;245.8371173805054;13
1080;1314.2173904100307;8.386248969796272;245.8371173805054;13
1085;1327.910444610191;8.473626722150948;245.8371173805054;13.1
1090;1322.8653451547264;8.441433068026718;245.8371173805054;13.1
1095;1338.7305699208089;8.54267181727857;245.8371173805054;13.1
1100;1357.609231215365;8.663139827356575;245.8371173805054;13.1
1105;1358.3693821914926;8.667990482497007;245.8371173805054;13.1
1110;1364.3923123852333;8.706423844055749;245.8371173805054;13.1
1115;1366.0780989170557;8.71718114012332;245.8371173805054;13.1
1120;1366.9131437058488;8.72250970566419;245.8371173805054;13.1
1125;1374.2293626593969;8.769195766973159;245.8371173805054;13.1
1130;1381.6823845575798;8.816754791584762;245.8371173805054;13.1
1135;1398.3498392145784;8.923112708826116;245.8371173805054;13.1
1140;1404.10108120299;8.959812380853222;245.8371173805054;13.1
1145;1417.4098528896777;9.044737959879319;245.8371173805054;13.1
1150;1417.9698697243177;9.048311524372407;245.8371173805054;13.1
1155;1421.2049748193513;9.06895529074499;245.8371173805054;13.1
1160;1448.4875530843221;9.243050151715147;245.8371173805054;13.1
1165;1445.0048013747698;9.220826109369172;245.8371173805054;13.1
1170;1444.4805166057097;9.217480557380211;245.8371173805054;13.1
1175;1458.1224826435516;9.304532307315704;245.8371173805054;13.1
1180;1467.5923079150843;9.3649609038379;245.8371173805054;13.1
1185;1465.8862789963537;9.354074437590727;245.8371173805054;13.1
1190;1485.8082381197253;9.481199911955795;245.8371173805054;13.1
1195;1495.2219526677222;9.541270456225085;245.8371173805054;13.2
1200;1494.4089705899814;9.536082676667709;245.8371173805054;13.1
1205;1497.1235249721171;9.553404718710949;245.8371173805054;13.2
1210;1509.5081143316506;9.632432930113126;245.8371173805054;13.2
1215;1501.925893411395;9.584049464146796;245.8371173805054;13.2
1220;1524.6269678679394;9.72890895517443;245.8371173805054;13.2
1225;1535.5741395557166;9.798764755256457;245.8371173805054;13.2
1230;1540.4121604226384;9.829637005012957;245.8371173805054;13.2
1235;1533.0135493916637;9.78242518557639;245.8371173805054;13.2
1240;1532.6453746772736;9.780075798905823;245.8371173805054;13.2
1245;1530.1090309348604;9.763890949845024;245.8371173805054;13.2
1250;1555.5828516030274;9.926443815066614;245.8371173805054;13.2
1255;1567.12647247208;10.000105660760655;245.8371173805054;13.2
1260;1581.3040508855272;10.090575246105956;245.8371173805054;13.2
1265;1588.3930587269583;10.135811433924571;245.8371173805054;13.2
1270;1576.3783745771348;10.05914365178356;245.8371173805054;13.2
1275;1589.3006774165988;10.141603106106441;245.8371173805054;13.2
1280;1588.6999716034957;10.137769898188902;245.8371173805054;13.2
1285;1599.2494653206447;10.205088046208317;245.8371173805054;13.2
1290;1618.0320206740407;10.324942787617129;245.8371173805054;13.2
1295;1630.3298865369286;10.403417601354878;245.8371173805054;13.2
1300;1627.2701398586426;10.383892827435542;245.8371173805054;13.2
1305;1631.334795087845;10.409830097005413;245.8371173805054;13.2
1310;1640.6880150031475;10.469514614537562;245.8371173805054;13.2
1315;1628.7169858138943;10.39312540226694;245.8371173805054;13.3
1320;1639.0993284011902;10.459376929953404;245.8371173805054;13.3
1325;1645.8803919223224;10.502648071686261;245.8371173805054;13.3
1330;1652.2449170364412;10.543261209642736;245.8371173805054;13.3
1335;1656.5590154288093;10.570790219274322;245.8371173805054;13.3
1340;1661.108011510673;10.599818151778878;245.8371173805054;13.3
1345;1681.5511694825047;10.730269486338658;245.8371173805054;13.3
1350;1681.2069916233472;10.728073227760852;245.8371173805054;13.3
1355;1687.1847588605506;10.766218396665549;245.8371173805054;13.3
1360;1694.066464053201;10.81013175034922;245.8371173805054;13.3
1365;1694.4933822939104;10.812855989643618;245.8371173805054;13.3
1370;1688.6909679949028;10.77582977823258;245.8371173805054;13.3
1375;1701.0683121613142;10.854811756801586;245.8371173805054;13.3
1380;1712.4897032834124;10.92769363329346;245.8371173805054;13.3
1385;1715.8041473563057;10.948843675436091;245.8371173805054;13.3
1390;1722.4230818320937;10.991080243627755;245.8371173805054;13.3
1395;1722.467669272995;10.991364763816769;245.8371173805054;13.3
1400;1714.9625532504156;10.943473317567591;245.8371173805054;13.3
1405;1733.5896242478366;11.062335886349842;245.8371173805054;13.3
1410;1748.6931475324207;11.158714086417733;245.8371173805054;13.3
1415;1735.4455382559272;11.07417879533275;245.8371173805054;13.3
1420;1746.8657898076772;11.147053400028703;245.8371173805054;13.3
1425;1745.1432516773798;11.136061585640876;245.8371173805054;13.3
1430;1745.4951156661712;11.138306890744158;245.8371173805054;13.3
1435;1746.4960702664914;11.144694155550576;245.8371173805054;13.3
1440;1748.422571734695;11.156987495351837;245.8371173805054;13.3
1445;1758.469182643867;11.2210966610057;245.8371173805054;13.3
1450;1760.34652585547;11.23307631345068;245.1954856504589;13.3
1455;1774.0370801736626;11.320438113625201;245.1954856504589;13.3
1460;1784.6635478517944;11.38824744583203;245.1954856504589;13.3
1465;1784.858735526525;11.389492972217598;245.1954856504589;13.3
1470;1780.4047784650954;11.361071500176143;245.1954856504589;13.2
1475;1779.6499479455301;11.356254795791262;245.1954856504589;13.2
1480;1771.3321970118684;11.303177785315333;245.1954856504589;13.2
1485;1770.053488910735;11.29501812727546;245.1954856504589;13.2
1490;1770.1628816324805;11.29571618119465;245.1954856504589;13.2
1495;1775.1717062398436;11.327678359225395;245.1954856504589;13.2
1500;1780.5792605393183;11.362184900535837;245.1954856504589;13.2
1505;1792.7841864543577;11.440066648356497;245.1954856504589;13.2
1510;1801.523630061928;11.495834552879291;245.1954856504589;13.2
1515;1810.0891958023512;11.550492912592468;245.1954856504589;13.2
1520;1831.365080610255;11.686258021435016;245.1954856504589;13.2
1525;1856.817202064759;11.84867242021296;245.15252153725928;13.2
1530;1863.6351825905392;11.892179135751535;245.15252153725928;13.2
1535;1881.418236013657;12.005655882093267;245.15252153725928;13.2
1540;1896.2543768313824;12.100327868293041;245.15252153725928;13.2
1545;1894.6174498883756;12.089882353730843;245.15252153725928;13.2
1550;1891.8627137068552;12.072303904660762;245.15252153725928;13.2
1555;1924.879425328911;12.282989264515983;245.15252153725928;13.2
1560;1925.2373636306618;12.28527333086316;245.15252153725928;13.2
1565;1934.6440309814384;12.34529890574545;245.15252153725928;13.2
1570;1948.9268685115355;12.436440167759319;245.15252153725928;13.2
1575;1959.4571528555903;12.503635737439339;245.15252153725928;13.2
1580;1966.139868036651;12.546279301366862;245.15252153725928;13.2
1585;1969.8553006416255;12.569988120838573;245.15252153725928;13.2
1590;1980.1356549486263;12.635588843630202;245.15252153725928;13.2
1595;1967.0884790221571;12.552332552494102;245.15252153725928;13.2
1600;1977.9585012162709;12.621696048284253;245.15252153725928;13.2
1605;1998.7936084272176;12.754648478877856;245.15252153725928;13.2
1610;2006.2735143344828;12.802379055011388;245.15252153725928;13.2
1615;2033.1452629104049;12.973852340524024;245.15252153725928;13.2
1620;2026.1413369771458;12.929159075109238;245.15252153725928;13.2
1625;2032.1202500669874;12.967311555898236;244.86437299313462;13.2
1630;2065.3619082581026;13.179432338802032;244.86437299313462;13.2
1635;2050.704092218926;13.085898273924332;244.86437299313462;13.2
1640;2095.3249033054353;13.37063140387399;244.86437299313462;13.2
1645;2091.1954647904486;13.344280740928234;244.86437299313462;13.2
1650;2069.544020446097;13.206119121585507;244.86437299313462;13.2
1655;2094.499742995999;13.365365912909233;244.86437299313462;13.2
1660;2107.70008593774;13.449599589319186;244.86437299313462;13.2
1665;2132.4226707066764;13.60735868805133;244.86437299313462;13.2
1670;2119.4201679618095;13.52438746423052;244.86437299313462;13.2
1675;2119.5798582445764;13.525406475604978;244.86437299313462;13.2
1680;2102.9988705365768;13.419600318953046;244.86437299313462;13.2
1685;2109.824709347909;13.463157179573853;244.86437299313462;13.2
1690;2142.826898975231;13.673749872063489;244.86437299313462;13.3
1695;2143.2878982196767;13.676691588150204;244.86437299313462;13.3
1700;2169.150392987288;13.841724650171678;244.86437299313462;13.3
1705;2180.518759183654;13.91426816542131;244.86437299313462;13.3
1710;2174.523756084816;13.876013011495923;244.86437299313462;13.3
1715;2181.9058785018838;13.923119614229076;244.86437299313462;13.3
1720;2197.0627105918616;14.019837987024536;244.86437299313462;13.3
1725;2172.9922098905386;13.866239949757677;244.86437299313462;13.3
1730;2186.0723329906095;13.949706482519474;244.86437299313462;13.3
1735;2203.1188267365615;14.058483113888677;244.86437299313462;13.3
1740;2208.3087678436796;14.091601027698424;244.86437299313462;13.3
1745;2216.995184866723;14.147030560393917;244.86437299313462;13.3
1750;2248.799952319938;14.349982294433838;244.86437299313462;13.3
1755;2230.608230163588;14.233897762068219;244.86437299313462;13.3
1760;2226.2055505219955;14.205803500130987;244.86437299313462;13.3
1765;2230.0632776575485;14.230420325667128;244.86437299313462;13.3
1770;2245.4352723958186;14.328511688616837;244.86437299313462;13.3
1775;2267.3061131881273;14.468073314723346;244.42403682369826;13.3
1780;2262.374640479902;14.436604732568892;244.42403682369826;13.3
1785;2250.9528157332625;14.363720089043657;244.42403682369826;13.3
1790;2285.1168675925164;14.58172682582816;244.42403682369826;13.3
1795;2289.2742831268647;14.608256014983892;244.42403682369826;13.3
1800;2290.04635900304;14.613182764978548;244.42403682369826;13.3
1805;2296.8225238245104;14.656422647259742;244.42403682369826;13.3
1810;2315.297539502905;14.774314924694576;244.42403682369826;13.3
1815;2313.502054270492;14.76285762220377;244.42403682369826;13.3
1820;2311.0673750230153;14.74732151190731;244.42403682369826;13.3
1825;2299.415128118625;14.672966504652942;244.42403682369826;13.3
1830;2339.9801440176475;14.93181890249468;244.42403682369826;13.3
1835;2341.5068446576315;14.941561043911069;244.42403682369826;13.3
1840;2347.4665131904453;14.979590721845891;244.42403682369826;13.3
1845;2359.1707836136084;15.054277700191115;244.42403682369826;13.3
1850;2371.98212164524;15.136029068840985;244.42403682369826;13.3
1855;2375.985610497617;15.161576025157977;244.42403682369826;13.3
1860;2370.8128588883474;15.128567800513563;244.42403682369826;13.3
1865;2399.4194797852488;15.311111607022733;244.42403682369826;13.3
1870;2394.462940375096;15.279483069898308;244.42403682369826;13.3
1875;2408.893140758109;15.371564679819967;244.42403682369826;13.2
1880;2427.1497073514693;15.48806299577804;244.42403682369826;13.3
1885;2427.2729439104523;15.488849389622283;244.42403682369826;13.3
1890;2424.3769165844483;15.470369337268368;244.42403682369826;13.3
1895;2423.9555838415645;15.467680740003765;244.42403682369826;13.2
1900;2430.041177480992;15.506513967871282;244.42403682369826;13.2
1905;2427.1344933813984;15.487965912797886;244.42403682369826;13.2
1910;2446.3003465664215;15.610266544109741;244.42403682369826;13.2
1915;2438.915865629695;15.563144891253831;244.42403682369826;13.2
1920;2457.017671546309;15.678655652507944;244.42403682369826;13.2
1925;2443.3861160475058;15.591670334026583;244.42403682369826;13.2
1930;2461.380795949877;15.706497505614987;244.42403682369826;13.2
1935;2461.993597011501;15.710407895409881;244.42403682369826;13.2
1940;2478.175923126046;15.813670123331452;244.42403682369826;13.3
1945;2461.2834391627534;15.705876255080884;244.42403682369826;13.3
1950;2451.574039874446;15.64391889523077;244.42403682369826;13.3
1955;2482.4575496752987;15.840991924503566;244.42403682369826;13.3
1960;2471.56781753729;15.771502656144975;244.42403682369826;13.3
1965;2493.6896226216177;15.912665728900082;244.42403682369826;13.3
1970;2507.000659255919;15.997605760949495;244.42403682369826;13.3
1975;2498.219915403952;15.941574312408381;244.42403682369826;13.3
1980;2513.6609013026637;16.04010591991154;244.42403682369826;13.3
1985;2510.41395038469;16.019386563289466;244.42403682369826;13.3
1990;2502.1944718926593;15.966936646297766;244.42403682369826;13.3
1995;2502.7192805766304;15.970285541478585;244.42403682369826;13.3
2000;2527.6023666785127;16.129068827036964;244.42403682369826;13.3
2005;2540.1358147377023;16.20904693160426;244.42403682369826;13.3
2010;2569.308516550523;16.395202998560286;244.42403682369826;13.3
2015;2559.592441367219;16.333203038667026;244.42403682369826;13.3
2020;2581.066869408922;16.470235086299198;244.42403682369826;13.3
2025;2606.7371671143155;16.634041705551937;244.42403682369826;13.3
2030;2623.471901166519;16.740828944276053;244.42403682369826;13.3
2035;2595.3249283641558;16.561218231931836;244.42403682369826;13.3
2040;2637.2641205231243;16.828839486682927;244.42403682369826;13.3
2045;2662.022095323829;16.986824415342163;244.42403682369826;13.3
2050;2657.2299807243317;16.95624510143532;244.42403682369826;13.3
2055;2687.5241070352195;17.149557172497094;244.42403682369826;13.3
2060;2682.226696915316;17.115753480288475;244.42403682369826;13.3
2065;2698.3111587643025;17.218391219368087;244.42403682369826;13.3
2070;2725.38104872784;17.391128879420194;244.42403682369826;13.3
2075;2736.593111480048;17.46267499529959;244.42403682369826;13.3
2080;2775.3632692899428;17.710074092560532;244.42403682369826;13.3
2085;2758.987759289022;17.605579124774216;244.42403682369826;13.3
2090;2756.5858141370086;17.590251896414916;244.42403682369826;13.3
2095;2765.852590207468;17.649384800789264;244.42403682369826;13.3
2100;2792.3536799875938;17.818492848277298;243.899436191766;13.3
2105;2824.1041164260673;18.021097886694612;243.899436191766;13.3
2110;2829.43451015432;18.05511205302536;243.899436191766;13.3
2115;2840.791084152453;18.127580320214054;243.899436191766;13.4
2120;2852.9151509355315;18.204946091897845;243.899436191766;13.4
2125;2845.585105571063;18.158171801864178;243.899436191766;13.3
2130;2857.1568519424018;18.232013121263478;243.899436191766;13.3
2135;2870.3636432754242;18.316287945975937;243.899436191766;13.3
2140;2880.8564669082443;18.383244472364265;243.899436191766;13.3
2145;2887.813466702286;18.427638293950704;243.899436191766;13.3
2150;2876.9552023577717;18.358349827036907;243.899436191766;13.3
2155;2868.7713106892425;18.30612699573446;243.899436191766;13.3
2160;2869.7897482255776;18.312625822186018;243.899436191766;13.4
2165;2914.3264084477673;18.596821970884047;243.899436191766;13.4
2170;2917.348725632574;18.616107900717598;243.899436191766;13.4
2175;2938.7591565866874;18.752731571840844;243.61211808451694;13.3
2180;2946.2124606700468;18.800292397124966;243.61211808451694;13.3
2185;2958.9173473898895;18.881364481502438;243.61211808451694;13.3
2190;2963.2236733370437;18.908843893813867;243.61211808451694;13.3
2195;3002.055659612385;19.15663752922994;243.61211808451694;13.3
2200;2976.022270325521;18.990513959658884;243.61211808451694;13.3
2205;2984.263230443855;19.043100954631573;243.61211808451694;13.3
2210;2999.304677261488;19.139083034003743;243.61211808451694;13.3
2215;2999.936534869511;19.143115026924402;243.61211808451694;13.3
2220;3009.4021303126165;19.20351663217822;243.61211808451694;13.3
2225;3026.697891582818;19.313883882826772;243.61211808451694;13.3
2230;3072.701797845246;19.607442782834575;243.61211808451694;13.3
2235;3021.0763904267546;19.27801210953968;243.61211808451694;13.3
2240;3047.413122220436;19.446071360227002;243.61211808451694;13.2
