#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
1490;1019.0395840752781;6.502668222543173;250.04699999999997;13.2
1500;1023.2969330114531;6.5298351040580505;250.04699999999997;13.2
1510;1026.4617566462316;6.550030392250416;250.04699999999997;13.2
1520;1036.409537354763;6.613508905263131;250.04699999999997;13.2
1530;1032.6603598358486;6.58958475364635;250.04699999999997;13.2
1540;1022.3941784241186;6.524074470556122;250.04699999999997;13.1
1550;1024.3525299936941;6.536571051375013;250.04699999999997;13.1
1560;1030.4818011223347;6.575682992872094;250.04699999999997;13.1
1570;1032.5202042797957;6.58869039674913;250.04699999999997;13.1
1580;1043.9305510207873;6.661501797130771;250.04699999999997;13.2
1590;1051.880349453501;6.7122308389186225;250.04699999999997;13.2
1600;1054.4790948305492;6.728813883626496;250.04699999999997;13.2
1610;1041.6322806015871;6.646836135212146;250.04699999999997;13.1
1620;1038.2164893773022;6.625039379329345;250.04699999999997;13.1
1630;1042.6079628732818;6.6530621329089925;250.04699999999997;13.1
1640;1053.3779634566013;6.721787373463288;250.04699999999997;13.1
1650;1051.4638822885256;6.709573289750034;250.04699999999997;13
1660;1061.4499305230183;6.773295994479061;250.04699999999997;13.1
1670;1058.15459654593;6.752267897170237;250.04699999999997;13.1
1680;1055.5515912110454;6.735657668933006;250.04699999999997;13.1
1690;1060.8806100330773;6.769663061748837;250.04699999999997;13.1
1700;1061.9374228542338;6.776406767544668;250.04699999999997;13.1
1710;1069.0918695622324;6.822060532113782;250.04699999999997;13.1
1720;1067.0436383332674;6.808990413608918;250.04699999999997;13.1
1730;1077.8182794634597;6.877745266297185;250.04699999999997;13.1
1740;1059.2742675525685;6.759412711943235;250.04699999999997;13.1
1750;1065.6355756271305;6.800005321412669;250.04699999999997;13.1
1760;1061.1199769331945;6.771190503429459;250.04699999999997;13.1
1770;1069.0876914680732;6.8220338709707375;250.04699999999997;13.1
1780;1077.9435654479976;6.878544737881132;250.04699999999997;13.1
1790;1082.3970349069937;6.906963098446938;250.04699999999997;13.1
1800;1077.385323781037;6.874982501040706;250.04699999999997;13.1
1810;1084.1258414895092;6.917994912914918;250.04699999999997;13.1
1820;1076.1837720137833;6.867315190941314;250.04699999999997;13.1
1830;1074.3672501964584;6.855723650355779;250.04699999999997;13.1
1840;1066.4786122745868;6.805384884388947;250.04699999999997;13.1
1850;1060.9974778070157;6.770408815271765;250.04699999999997;13.1
1860;1070.7927967426617;6.8329144432845395;250.04699999999997;13.1
1870;1076.226391436565;6.867587152865577;250.04699999999997;13.1
1880;1078.7510574804555;6.883697484507932;250.04699999999997;13.1
1890;1086.6479932891268;6.934089200728758;250.04699999999997;13.1
1900;1079.853966327019;6.890735337032001;250.04699999999997;13.1
